CategoryD,currencyD,sellerRating,DurationD,endDayD,ClosePrice,OpenPrice,Competitive
10,0,1155,3,5,3.99,3.99,0
10,0,1155,3,1,3.99,3.99,0
2,0,1464,3,6,3.99,3.99,0
2,0,1809,3,6,3.99,3.99,0
17,0,3385,3,5,3.99,3.99,0
17,0,3385,3,5,3.99,3.99,0
17,0,3385,3,5,3.99,3.99,1
6,0,3613,3,6,3.99,3.99,0
4,0,3613,3,6,3.99,3.99,0
11,0,3613,3,6,3.99,3.99,0
11,0,3613,3,6,3.99,3.99,0
0,0,3613,3,6,3.99,3.99,0
0,0,3613,3,6,3.99,3.99,0
15,0,3613,3,6,3.99,3.99,1
0,0,4390,3,0,3.99,3.99,0
0,0,4390,3,0,3.99,3.99,0
0,0,4390,3,0,3.99,3.99,0
0,0,4390,3,4,3.99,3.99,0
6,0,9003,3,5,3.99,3.99,0
13,0,9003,3,0,3.99,3.99,0
13,0,9003,3,0,3.99,3.99,0
13,0,9003,3,0,3.99,3.99,0
11,0,9003,3,5,3.99,3.99,0
12,0,25433,3,0,3.99,3.99,0
12,0,25433,3,0,3.99,3.99,0
12,0,25433,3,0,3.99,3.99,0
12,0,25433,3,0,3.99,3.99,0
17,0,3277,1,6,4,4,0
6,1,18,3,3,7.14,7.14,0
2,0,115,3,6,4,4,0
0,2,277,3,6,4.92,4.92,0
12,1,1180,3,3,14.28,3.57,1
16,0,1265,3,4,4,4,0
2,2,321,4,2,4.92,4.92,0
17,2,508,3,6,19.80000001,1.229813665,1
13,1,105,3,3,11.6,4.443692309,1
0,0,2349,3,0,4.51,3.6,1
11,2,1405,4,0,10.08,2.446243903,1
3,0,8101,1,6,16.5,0.99,1
17,2,889,1,4,20.14000001,1.22954823,1
6,0,3385,3,5,5.5,2.99,1
6,0,3385,3,5,5.5,2.99,1
3,2,124,3,2,20.29000001,1.22969697,1
0,0,2349,3,1,28.04,0.6,1
16,0,27132,2,0,17.01,0.99,1
2,0,3864,3,1,4.24,3.99,1
0,0,2349,3,1,4.7,3.6,1
2,0,3613,3,6,4.25,3.99,1
0,0,3613,3,6,4.25,3.99,1
12,0,25433,3,0,4.25,3.99,1
16,0,1266,3,6,4.25,4,1
15,0,5721,1,5,4.15,4.15,0
0,0,2349,3,4,4.81,3.6,1
4,2,1179,4,2,21.52000001,1.229714286,1
13,2,657,4,1,21.55,1.230022831,1
0,0,2349,3,1,4.94,3.6,1
13,2,351,4,1,5.530000001,4.903266667,1
13,2,1634,4,2,5.530000001,4.903266667,1
4,2,519,3,2,22.14,1.23,1
13,2,657,4,1,22.14,1.23,1
0,0,2349,3,4,5.01,3.6,1
17,0,3385,3,5,5.02,3.75,1
16,0,27132,2,0,19.02,0.99,1
6,2,1545,4,0,11.68,2.446652631,1
6,2,1545,4,4,11.68,2.446652631,1
11,1,53,3,3,17.4,3.551384616,1
6,0,3385,3,5,6.5,2.99,1
4,2,241,3,6,23.96999999,1.229861467,1
13,0,123,3,1,6.5,3,1
17,0,3277,1,6,5.6,3.5,1
0,0,2349,3,0,32.69,0.6,1
0,0,2349,3,4,5.5,3.6,1
0,0,2349,3,4,5.5,3.6,1
0,0,2349,3,0,5.51,3.6,1
14,1,71,3,3,17.85,3.55215,1
6,2,227,3,5,12.3,2.4477,1
13,2,657,4,1,6.159999999,4.918163672,1
10,0,1155,3,6,4.49,4.49,0
0,0,2349,3,4,5.61,3.6,1
0,0,2349,3,4,5.61,3.6,1
0,0,3277,1,6,4.5,4.5,0
6,0,4397,3,5,4.5,4.5,0
0,0,4397,3,5,4.5,4.5,0
0,0,4397,3,5,4.5,4.5,0
7,2,335,0,3,25.21000001,1.229756098,1
16,2,5701,4,2,25.38,1.229651163,1
8,2,5701,4,0,25.62,1.229956793,1
11,2,739,1,5,12.9,2.447187798,1
13,2,205,3,4,12.91000001,2.446752382,1
17,2,996,3,1,12.91000001,2.446752382,1
6,2,1545,4,0,12.91000001,2.446752382,1
6,2,1545,4,0,12.91000001,2.446752382,1
16,2,478,3,5,12.97,2.446473933,1
6,1,88,3,3,37.51,1.784490961,1
0,0,4390,3,0,5.27,3.99,1
2,2,415,4,5,26.3,1.229546517,1
17,0,3385,3,5,5.76,3.75,1
0,0,2349,3,1,6.01,3.6,1
2,0,650,3,4,4.85,4.5,1
6,2,1179,4,2,26.92,1.22978529,1
6,0,337,3,6,5.5,3.99,1
13,2,6621,4,1,6.76,4.904072727,1
13,0,9003,3,4,5.51,3.99,1
17,0,322,2,6,5.5,4,1
6,0,2089,1,6,22.5,0.99,1
6,2,442,3,6,27.39999999,1.229802513,1
0,0,2349,3,1,6.19,3.6,1
16,2,5350,3,0,6.97,4.904814815,1
0,0,2349,3,4,6.4,3.6,1
17,0,3385,3,5,8.53,2.75,1
16,0,1266,3,0,4.89,4.89,0
4,2,3375,4,3,14.76,2.46,0
17,0,3277,1,6,8.01,3,1
6,0,843,4,5,6.05,4,1
11,2,739,1,3,15.1,2.446986971,1
10,0,1059,2,5,4.95,4.95,0
17,0,3385,3,5,4.95,4.95,0
17,0,3385,3,5,4.95,4.95,0
17,0,3385,3,5,4.95,4.95,0
17,0,3385,3,5,4.95,4.95,0
17,0,3385,3,5,4.95,4.95,0
0,0,4390,3,4,4.95,4.95,0
12,0,25433,3,0,4.95,4.95,0
12,0,25433,3,0,4.95,4.95,0
0,0,2349,3,4,6.89,3.6,1
17,0,8100,0,4,4.99,4.99,0
13,0,50,1,5,4.99,4.99,0
16,0,237,1,5,4.99,4.99,0
0,0,4398,2,6,4.99,4.99,0
10,0,4398,2,6,4.99,4.99,0
10,0,4398,2,0,4.99,4.99,0
4,2,141,3,3,6.140000001,6.140000001,0
4,2,141,3,3,6.140000001,6.140000001,0
13,1,309,3,3,8.909999999,8.909999999,0
13,1,632,3,3,8.909999999,8.909999999,0
13,1,632,3,3,8.909999999,8.909999999,0
13,1,632,3,3,8.909999999,8.909999999,0
12,0,945,3,6,4.99,4.99,0
10,0,1155,3,4,4.99,4.99,0
10,0,1155,3,4,4.99,4.99,0
10,0,1155,3,6,4.99,4.99,0
10,0,1155,3,6,4.99,4.99,0
10,0,1155,3,0,4.99,4.99,0
17,0,1375,3,5,4.99,4.99,0
6,0,1375,3,5,4.99,4.99,0
1,1,1390,3,3,8.909999999,8.909999999,0
15,0,1809,3,6,4.99,4.99,0
13,0,3227,3,5,4.99,4.99,0
13,0,3227,3,6,4.99,4.99,0
17,0,3385,3,5,4.99,4.99,0
17,0,3385,3,5,4.99,4.99,0
0,0,4390,3,0,4.99,4.99,0
0,0,4390,3,0,4.99,4.99,0
6,0,4397,3,4,4.99,4.99,0
6,0,4397,3,5,4.99,4.99,0
0,0,4397,3,4,4.99,4.99,0
0,0,4397,3,5,4.99,4.99,0
0,0,4398,3,1,4.99,4.99,0
13,0,9003,3,0,4.99,4.99,0
13,0,9003,3,0,4.99,4.99,0
13,0,9003,3,0,4.99,4.99,0
13,0,9003,3,0,4.99,4.99,0
13,2,351,4,1,6.140000001,6.140000001,0
13,1,365,4,3,8.909999999,8.909999999,0
5,2,1017,4,2,6.140000001,6.140000001,0
13,2,1634,4,0,6.140000001,6.140000001,0
13,2,1634,4,2,6.140000001,6.140000001,0
6,2,533,1,3,6.15,6.15,0
17,0,3277,1,6,5,5,0
17,0,3277,1,6,5,5,0
16,2,149,2,1,6.15,6.15,0
17,2,183,2,5,6.15,6.15,0
11,0,326,2,0,5,5,0
13,0,673,3,6,5,5,0
6,2,1853,3,4,6.15,6.15,0
6,2,1853,3,4,6.15,6.15,0
13,2,1853,3,4,6.15,6.15,0
6,0,2696,3,0,5,5,0
13,0,5202,3,0,5,5,0
2,2,5,4,2,6.15,6.15,0
0,2,18,4,6,6.15,6.15,1
17,2,183,4,3,6.15,6.15,0
2,2,294,4,1,6.15,6.15,0
3,2,756,4,1,6.15,6.15,0
17,2,765,4,5,6.15,6.15,0
17,2,765,4,5,6.15,6.15,0
13,2,1853,4,1,6.15,6.15,0
16,0,1266,3,0,5.14,4.89,1
0,0,2349,3,0,7,3.6,1
11,2,730,1,5,31.01000001,1.229579699,1
16,0,27132,2,0,25.65,0.99,1
7,0,454,1,5,26,0.99,1
17,2,2403,2,0,31.69,1.229724486,1
17,2,996,3,1,15.99,2.4477,1
0,0,4390,3,0,6.5,3.99,1
13,0,9003,3,0,5.24,4.99,1
5,0,1054,2,0,34.19,0.77,1
17,2,2403,2,0,32.59000001,1.229811321,1
14,0,1004,1,4,26.78,0.99,1
16,0,1265,3,4,5.5,4.85,1
4,2,569,4,3,16.59,2.447301705,1
0,0,2349,3,1,7.5,3.6,1
11,2,1635,4,4,33.67000001,1.22972973,1
13,2,286,2,5,33.82000001,1.229818182,1
6,2,533,3,4,6.76,6.145454545,1
4,2,595,3,0,33.82000001,1.229818182,1
3,2,5701,4,0,33.83,1.229734642,1
0,0,4398,1,5,5.25,5.25,0
10,0,4397,3,4,5.25,5.25,0
11,0,2168,1,5,28,0.99,1
16,0,27132,2,0,28.03,0.99,1
0,2,1310,2,6,6.849999997,6.149012565,1
11,2,1635,4,2,34.68,1.229787234,1
11,2,1635,4,2,34.68,1.229787234,1
7,2,1,2,0,35.04999999,1.229824561,1
2,0,3864,3,0,9.59,2.99,1
0,0,2349,3,4,8,3.6,1
11,2,1405,4,0,17.82999999,2.447013792,1
15,0,380,3,4,6.5,4.5,1
4,2,595,3,0,36.27999999,1.229830508,1
3,0,8101,1,6,30,0.99,1
0,0,2349,3,0,8.26,3.6,1
2,0,3613,3,6,7.5,3.99,1
17,0,8100,0,4,6,4.99,1
13,1,197,3,3,17.85,5.355,1
13,1,200,3,3,10.71,8.925,1
0,0,4390,3,0,5.49,5.49,0
0,0,4390,3,0,5.49,5.49,0
17,0,3277,1,6,10.05,3,1
17,0,3385,3,5,6.05,4.99,1
4,2,2016,2,0,7.500000002,6.086065575,1
6,0,4398,2,6,5.5,5.5,0
17,2,58,3,6,6.76,6.76,0
0,0,4390,3,0,5.52,5.52,0
8,2,110,2,6,37.49999999,1.229911446,1
4,2,595,3,0,37.51000001,1.229836066,1
11,2,1635,4,2,37.51000001,1.229836066,1
6,2,1179,4,2,37.60999999,1.229888816,1
0,0,2349,3,6,8.5,3.6,1
0,0,2349,3,0,8.5,3.6,1
0,0,2349,3,4,8.5,3.6,1
1,0,8101,1,6,30.99,0.99,1
16,0,27132,2,0,30.99,0.99,1
16,0,27132,2,0,31,0.99,1
0,0,2349,3,1,8.75,3.6,1
5,1,507,3,3,57.11,1.766840625,1
7,2,199,3,6,19.98000001,2.446781539,1
0,0,2349,3,0,9,3.6,1
13,1,197,3,3,11.6,8.905230771,1
9,0,1265,3,4,5.7,5.7,0
9,0,1266,3,0,5.7,5.7,0
4,2,595,3,0,39.97000001,1.229846154,1
17,2,638,4,2,39.97000001,1.229846154,1
0,0,2349,3,1,9.11,3.6,1
6,0,2220,1,5,33.14,0.99,1
4,2,595,3,0,40.58000001,1.22969697,1
6,0,25433,1,6,5.75,5.75,0
0,0,4398,2,0,5.75,5.75,0
0,0,4390,3,0,5.75,5.75,0
0,0,2349,3,0,9.26,3.6,1
13,1,632,3,3,11.96,8.907522389,1
4,2,595,4,6,41.19999999,1.229850746,1
16,0,31,3,0,34,0.99,1
6,0,2220,1,5,34.06,0.99,1
16,0,27132,2,0,34.12,0.99,1
17,0,3277,1,6,8.5,4,1
17,2,58,4,2,8.649999998,6.152204835,1
0,0,2349,3,1,9.8,3.6,1
17,0,3385,3,5,11.8,2.99,1
12,0,25433,0,4,5.95,5.95,0
11,2,1405,4,0,22.14,2.4477,1
4,2,2038,2,1,22.15,2.447445863,1
13,1,265,0,3,10.69,10.69,0
6,0,76,1,6,5.99,5.99,0
17,0,809,1,5,5.99,5.99,0
13,0,1215,2,0,5.99,5.99,0
13,0,3955,2,0,5.99,5.99,0
6,0,4398,2,6,5.99,5.99,0
12,0,25433,2,0,5.99,5.99,0
10,0,1155,3,4,5.99,5.99,0
10,0,1155,3,4,5.99,5.99,0
10,0,1155,3,5,5.99,5.99,0
10,0,1155,3,6,5.99,5.99,0
10,0,1155,3,6,5.99,5.99,0
10,0,1155,3,6,5.99,5.99,0
10,0,1155,3,1,5.99,5.99,0
2,0,2191,3,0,5.99,5.99,0
13,0,3227,3,0,5.99,5.99,0
0,0,4390,3,0,5.99,5.99,0
10,0,4397,3,4,5.99,5.99,0
13,0,14479,3,6,5.99,5.99,0
13,2,1634,4,0,7.369999998,7.369999998,0
1,0,10067,1,5,6,6,0
13,2,657,4,1,7.38,7.38,0
6,2,1304,4,4,7.38,7.38,0
6,2,1304,4,4,7.38,7.38,0
4,2,1351,2,6,44.27999999,1.229658428,1
11,2,157,3,4,22.15,2.459744586,1
4,0,421,2,5,7.25,4.99,1
6,0,2220,1,5,36.55,0.99,1
0,0,2349,3,1,10.11,3.6,1
16,1,955,3,3,66.03000002,1.784594595,1
12,2,637,4,1,15.86,3.565426356,0
4,2,595,3,0,46.12000001,1.229866667,1
7,1,21,3,3,22.33,5.354916066,1
0,0,2349,3,5,10.5,3.6,1
0,0,2349,3,1,10.5,3.6,1
6,2,1545,4,2,23.48000001,2.447627031,1
12,2,2168,3,4,15.93,3.628841699,0
6,2,4680,3,1,15.97,3.675927636,0
16,2,5701,4,1,15.97,3.675927636,0
2,0,3864,3,0,6.49,5.99,1
0,0,4390,3,0,6.53,5.99,1
1,2,106,3,6,49.26000001,1.229655517,1
4,2,2016,2,4,17.01,3.56681128,1
6,0,2220,1,5,40.56,0.99,1
6,2,1179,3,6,49.78999999,1.229686342,1
4,2,37,2,0,49.80000002,1.22962963,1
16,2,109,2,1,49.80000002,1.22962963,1
16,0,27132,2,0,41.57,0.99,1
0,0,2349,3,5,11.5,3.6,1
16,2,109,2,0,51.02999999,1.229638554,1
4,2,41,3,4,51.02999999,1.229638554,1
4,1,121,3,3,74.96000001,1.766914286,1
10,0,1155,3,4,6.45,6.45,0
8,2,137,4,6,51.16999999,1.229752463,1
16,0,27132,2,0,42.12,0.99,1
13,0,439,1,4,6.47,6.47,0
11,0,1405,2,0,10.5,3.99,1
17,0,3385,3,5,10.5,3.99,1
0,0,4390,3,0,6.49,6.49,0
17,0,138,2,6,42.58,0.99,1
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
13,0,686,3,5,6.5,6.5,0
17,2,1197,4,3,52.26000001,1.229647059,1
0,0,2349,3,0,11.99,3.6,1
0,0,2349,3,5,12.03,3.6,1
6,2,93,4,1,54.18000001,1.229686791,1
11,2,1405,4,0,27.52000001,2.447042003,1
10,0,1155,3,5,6.95,6.45,1
16,0,216,3,5,7.5,6,1
0,0,2349,3,0,12.5,3.6,1
1,2,71,3,5,55.94000001,1.229720818,1
13,0,686,3,5,7,6.5,1
6,0,81,3,5,11.5,3.99,1
11,2,1405,4,6,28.47999999,2.447115716,1
16,0,1266,3,1,6.79,6.79,0
4,0,966,3,4,15.5,2.99,1
11,2,118,3,1,57.17999998,1.229677419,1
0,0,2349,3,0,13,3.6,1
0,0,2349,3,4,13.01,3.6,1
5,0,1054,2,0,61,0.77,1
16,2,18,2,0,12.91000001,5.532857145,1
6,0,2220,1,5,48,0.99,1
4,2,158,1,3,8.490000003,8.490000003,0
0,0,2349,3,1,13.26,3.6,1
12,2,5701,4,0,19.68,3.6777,1
16,0,27132,2,0,48.37,0.99,1
1,0,351,1,4,6.95,6.95,0
1,0,351,1,4,6.95,6.95,0
12,2,1139,2,6,8.549999998,8.549999998,0
11,2,91,4,1,59.51999999,1.229752066,1
16,1,34,3,3,173.12,0.892371134,1
17,2,1911,4,1,20.03,3.676470228,1
13,0,50,1,5,6.99,6.99,0
17,0,1375,2,5,6.99,6.99,0
0,0,1840,2,6,6.99,6.99,0
1,0,1922,2,0,6.99,6.99,0
6,0,2179,2,6,6.99,6.99,0
6,0,2179,2,6,6.99,6.99,0
6,0,2179,2,6,6.99,6.99,0
6,0,2179,2,6,6.99,6.99,0
6,0,2179,2,6,6.99,6.99,1
0,0,6655,2,0,6.99,6.99,0
10,0,1155,3,4,6.99,6.99,0
10,0,1155,3,0,6.99,6.99,0
10,0,1155,3,0,6.99,6.99,0
13,0,2993,3,1,6.99,6.99,0
13,0,3227,3,6,6.99,6.99,0
6,0,3613,3,6,6.99,6.99,0
4,0,3613,3,6,6.99,6.99,0
0,0,3613,3,6,6.99,6.99,0
0,0,4390,3,4,6.99,6.99,0
0,0,4390,3,4,6.99,6.99,0
0,0,4390,3,4,6.99,6.99,0
0,0,4390,3,4,6.99,6.99,0
0,0,4390,3,0,6.99,6.99,0
17,0,9003,3,0,6.99,6.99,0
6,0,25433,3,5,6.99,6.99,0
0,0,4390,3,0,8.18,5.99,1
6,0,3277,1,6,7,7,0
17,0,22501,2,0,7,7,0
13,2,205,3,6,8.61,8.61,0
12,2,2168,3,3,8.61,8.61,0
17,0,2944,3,1,7,7,0
13,2,613,4,1,8.61,8.61,0
0,2,266,1,4,61.00000002,1.22983871,1
0,0,3613,3,6,12.55,3.99,1
4,2,393,4,5,31.11000001,2.446992095,1
0,2,266,1,3,62.09,1.229748465,1
16,0,27132,2,0,51,0.99,1
0,0,2349,3,1,14.5,3.6,1
10,0,1155,3,5,7.49,6.99,1
10,0,9003,3,0,7.49,6.99,1
17,0,8100,0,4,10.5,4.99,1
2,0,3864,3,1,10.5,4.99,1
17,0,22501,2,0,10.5,5,1
17,2,1313,3,6,32.71999999,2.446929725,1
0,0,2349,3,4,15,3.6,1
4,2,2016,3,5,9.159999997,9.159999997,0
6,0,2696,3,0,11.12,5,1
0,0,2349,3,4,15.5,3.6,1
11,0,3613,3,6,8.01,6.99,1
4,2,1130,4,4,17.22,4.92,0
8,2,71,4,6,69.03999999,1.229782686,1
6,0,2046,2,4,7.5,7.5,0
6,0,2046,2,4,7.5,7.5,0
6,0,2046,2,4,7.5,7.5,0
6,0,2046,2,4,7.5,7.5,0
6,0,2046,2,4,7.5,7.5,0
6,0,2046,2,4,7.5,7.5,0
6,0,2046,2,4,7.5,7.5,0
6,0,2046,2,4,7.5,7.5,0
15,0,2944,3,1,7.5,7.5,0
4,2,393,4,6,35.01999999,2.446973314,1
17,0,1129,4,6,56.95,1,1
16,2,1905,4,1,14.13,6.148825065,1
4,2,4153,4,5,35.52000001,2.459833796,1
6,0,2319,3,0,10.01,5.99,1
6,0,2046,2,4,8,7.5,1
6,2,1545,4,1,37.49999999,2.447523778,1
11,2,56,3,4,75.00999999,1.229672131,1
0,0,2349,3,1,17.1,3.6,1
0,0,2349,3,1,17.1,3.6,1
0,0,2349,3,1,17.26,3.6,1
6,0,2760,4,5,62.99,0.99,1
17,0,9003,3,4,12.5,4.99,1
8,0,405,2,6,8.95,6.99,1
16,0,27132,2,0,63.36,0.99,1
6,0,2179,2,6,9,6.99,1
2,0,212,3,4,9.01,6.99,1
0,0,2349,3,4,17.51,3.6,1
1,0,351,1,4,7.95,7.95,0
0,0,4390,3,0,7.95,7.95,1
4,2,1365,4,6,9.779999998,9.779999998,0
16,0,27132,2,0,64.33,0.99,1
0,2,266,1,5,78.31999998,1.22970639,1
13,0,50,1,5,7.99,7.99,0
13,0,50,1,5,7.99,7.99,0
13,0,50,1,5,7.99,7.99,1
10,0,1405,1,5,7.99,7.99,0
13,0,1215,2,0,7.99,7.99,0
13,0,1215,2,0,7.99,7.99,0
13,0,1215,2,0,7.99,7.99,0
8,0,2132,2,1,7.99,7.99,0
10,0,1155,3,4,7.99,7.99,0
10,0,1155,3,5,7.99,7.99,0
10,0,1155,3,5,7.99,7.99,0
10,0,1155,3,6,7.99,7.99,0
10,0,1155,3,6,7.99,7.99,0
10,0,1155,3,0,7.99,7.99,0
10,0,1155,3,0,7.99,7.99,0
17,0,1375,3,6,7.99,7.99,0
1,1,1390,3,3,14.26,14.26,0
1,1,1390,3,3,14.26,14.26,0
11,0,3613,3,6,7.99,7.99,0
11,0,3613,3,6,7.99,7.99,0
0,0,3613,3,6,7.99,7.99,0
13,2,205,3,4,9.84,9.84,0
16,0,216,3,5,8,8,0
0,2,618,3,0,9.84,9.84,0
0,2,618,3,0,9.84,9.84,0
16,2,5701,4,3,39.35,2.459375,0
2,1,88,3,3,15.26,13.36811696,1
13,0,686,3,5,9.99,6.5,1
11,2,200,3,6,17.82999999,5.533448274,0
0,0,2349,3,0,18.26,3.6,1
0,0,2349,3,4,18.29,3.6,1
16,0,27132,2,0,66.65,0.99,1
16,2,109,3,2,81.16000002,1.22969697,1
8,2,4,4,5,81.16000002,1.22969697,1
11,2,1405,4,0,40.91,2.446976255,1
0,0,2349,3,6,18.61,3.6,1
11,2,5701,4,0,41.19999999,2.459701492,1
0,0,4390,3,0,8.2,8.2,0
6,0,2046,2,4,9.01,7.5,1
16,0,106,1,4,67.66,1,1
10,0,1155,3,0,8.49,7.99,1
10,0,1155,3,0,8.5,7.99,1
13,1,632,3,3,24.99,8.90715,1
1,2,479,3,0,85.92000001,1.229712323,1
1,0,10,2,0,70,1,1
0,0,2349,3,0,19.5,3.6,1
16,0,27132,2,0,71,0.99,1
17,0,3385,3,5,10.13,6.99,1
4,2,1581,3,3,87.31000001,1.22971831,1
11,2,1635,4,2,87.31000001,1.22971831,1
6,0,2046,2,4,9.5,7.5,1
0,0,2349,3,6,20,3.6,1
1,0,10067,1,4,8.5,8.5,0
1,0,10067,1,5,8.5,8.5,0
6,0,25433,1,5,8.5,8.5,0
6,0,1135,4,6,73.52,0.99,1
4,2,2016,2,4,18.31999999,6.024697985,0
4,2,279,4,1,18.31999999,6.024697985,0
1,1,88,3,3,18.74,12.47548572,1
17,0,22501,2,0,10.5,7,1
4,2,393,4,5,45.50000001,2.447162163,1
0,0,2349,3,4,20.5,3.6,1
4,2,1365,4,1,18.38,6.085685618,0
4,2,1365,4,1,18.38,6.085685618,0
4,2,1365,4,1,18.38,6.085685618,0
4,2,1166,3,1,18.43,6.135136757,0
4,2,1166,3,2,18.43,6.135136757,0
4,2,1166,3,1,18.43,6.135136757,0
10,2,678,2,0,18.45,6.15,0
0,2,618,3,0,18.45,6.15,0
11,2,18,4,6,18.45,6.15,0
17,2,907,4,2,18.45,6.15,0
0,0,4390,3,0,9.47,7.95,1
13,0,686,3,5,11.67,6.5,1
16,0,27132,2,0,78,0.99,1
1,0,6904,0,4,8.87,8.87,0
13,0,9003,3,4,10.55,7.49,1
8,0,39,1,5,80,1,1
12,2,1139,2,6,11.01,11.01,1
4,2,1365,4,2,11.01,11.01,0
11,2,1405,4,6,49.78999999,2.447075821,1
13,0,133,2,6,8.99,8.99,0
13,0,133,2,6,8.99,8.99,0
10,0,1155,3,4,8.99,8.99,0
10,0,1155,3,6,8.99,8.99,0
10,0,1155,3,6,8.99,8.99,0
10,0,1155,3,6,8.99,8.99,0
10,0,1155,3,0,8.99,8.99,0
10,0,1155,3,0,8.99,8.99,0
10,0,1155,3,0,8.99,8.99,0
17,0,3385,3,5,8.99,8.99,0
17,0,3385,3,5,8.99,8.99,0
4,0,3613,3,6,8.99,8.99,0
11,0,3613,3,6,8.99,8.99,0
12,0,25433,3,1,8.99,8.99,0
13,0,37727,3,6,8.99,8.99,0
4,2,1349,3,3,11.07,11.07,0
12,2,2168,3,3,11.07,11.07,0
12,2,5701,4,0,11.07,11.07,0
16,2,5701,4,3,11.07,11.07,0
16,2,5701,4,4,11.07,11.07,0
16,2,5701,4,4,11.07,11.07,0
16,2,5701,4,4,11.07,11.07,0
16,2,5701,4,1,11.07,11.07,0
16,2,5701,4,5,11.07,11.07,0
11,2,5701,4,4,11.07,11.07,0
11,2,5701,4,0,11.07,11.07,0
11,2,5701,4,0,11.07,11.07,0
11,2,5701,4,2,11.07,11.07,0
0,0,2349,3,1,23.09,3.6,1
0,0,2349,3,5,23.15,3.6,1
10,0,1155,3,5,10.5,7.99,1
0,0,181,2,0,21.08,3.99,1
13,0,686,3,5,13,6.5,1
12,2,2168,3,5,11.67,11.05514226,1
16,2,5701,4,0,11.68,11.06526316,1
12,2,5769,4,5,11.68,11.06526316,1
16,0,27132,2,0,87.73,0.99,1
6,0,3385,3,5,9.42,9.42,0
4,2,595,2,3,110.53,1.229750779,1
16,2,5701,4,2,12.3,11.07,1
16,2,5701,4,3,12.31,11.06793207,1
2,2,1719,3,6,12.32,11.06586826,1
17,0,22501,2,0,9.5,9.5,0
17,0,22501,2,0,9.5,9.5,0
13,0,686,3,5,9.5,9.5,0
13,0,686,3,5,9.5,9.5,0
13,0,686,3,5,9.5,9.5,0
13,0,686,3,5,9.5,9.5,0
13,0,686,3,5,9.5,9.5,1
8,2,384,3,5,111.91,1.22978022,1
17,0,1375,3,5,11.5,7.99,1
14,0,12,3,0,18.5,5,1
3,0,841,3,6,13.25,6.99,1
0,2,524,2,0,114.48,1.229777635,1
0,0,2349,3,1,26,3.6,1
0,0,2349,3,1,26.01,3.6,1
0,2,2507,4,4,16.60000001,8.595111114,1
11,2,157,3,4,12.91000001,11.06571429,1
12,2,2168,3,3,29.45,4.857098121,0
12,2,2168,3,2,29.45,4.857098121,0
12,2,2168,3,4,23.84,6.086023723,1
4,2,1130,3,1,19.68,7.38,0
17,2,3375,4,2,19.68,7.38,0
14,0,121,1,6,197.5,0.5,1
12,2,2168,3,6,24.6,6.0885,1
4,2,4153,4,5,40.58000001,3.68909091,0
1,0,351,1,4,9.95,9.95,0
13,0,2286,3,0,9.95,9.95,0
13,0,2286,3,0,9.95,9.95,0
13,0,2286,3,0,9.95,9.95,0
16,0,5180,3,4,9.95,9.95,0
5,0,5564,3,0,9.95,9.95,0
6,0,25433,3,5,9.95,9.95,0
12,0,25433,3,5,9.95,9.95,0
4,2,1365,4,6,12.24,12.24,0
4,2,1365,4,1,12.24,12.24,0
4,2,1365,4,2,12.24,12.24,0
4,2,1365,4,2,12.24,12.24,0
4,2,1365,4,2,12.24,12.24,0
4,2,1365,4,3,12.24,12.24,0
4,2,1365,4,3,12.24,12.24,0
4,2,1365,4,3,12.24,12.24,0
4,2,1365,4,3,12.24,12.24,0
4,2,1365,4,3,12.24,12.24,0
6,2,537,4,3,13.72,10.95387097,1
1,0,18,1,5,9.99,9.99,0
6,0,626,1,6,9.99,9.99,0
11,0,2169,1,6,9.99,9.99,0
11,0,2169,1,6,9.99,9.99,0
13,0,5017,1,5,9.99,9.99,1
16,0,30594,1,6,9.99,9.99,0
13,0,133,2,6,9.99,9.99,0
12,2,942,2,6,12.29,12.29,0
1,0,957,2,1,9.99,9.99,0
11,0,1127,2,0,9.99,9.99,0
6,0,1265,2,0,9.99,9.99,0
7,0,1405,2,0,9.99,9.99,0
8,2,65,3,3,12.29,12.29,0
16,0,216,3,5,9.99,9.99,0
15,0,541,3,6,9.99,9.99,0
1,0,688,3,5,9.99,9.99,0
9,0,814,3,0,9.99,9.99,0
9,0,814,3,0,9.99,9.99,0
